smiles,pubchem_compound_id,pubchem_substance_id,pubchem_parent_compound_id,name,pubchem_name
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Na+],23672301.0,,10690.0,Sodium gluconate,Sodium Gluconate
,72941499.0,,,Sodium montmorillonite,Hectorite ((Mg2.67Li0.33)Si4Na0.33(F0.5-1(OH)0-0.5)2O10)
O=N[O-].[Na+],23668193.0,,,Sodium nitrite,Sodium Nitrite
O.O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+],5282431.0,,5243.0,Sodium picosulfate monohydrate,Sodium picosulfate monohydrate
O=C([O-])c1ccccc1O.[Na+],16760658.0,,338.0,Sodium salicylate,Sodium Salicylate
C[C@H](CCC(=O)NCC(=O)NCCS(=O)(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.[Na+],23688469.0,,119420.0,Sodium tauroglycocholate,Sodium tauroglycocholate
O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,216457.0,,154059.0,Solifenacin succinate,Solifenacin Succinate
CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,25242512.0,,25242512.0,Solithromycin ,Solithromycin
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,24775005.0,,24775005.0,Sonidegib,Sonidegib
C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,9849735.0,,9849735.0,Sonolisib,Sonolisib
O=c1c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)coc2cc(O)cc(O)c12,5321398.0,,5321398.0,Sophoricoside,Sophoricoside
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,216239.0,,216239.0,Sorafenib,Sorafenib
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,216239.0,,216239.0,Sorafenib ,Sorafenib
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,406563.0,,216239.0,Sorafenib Tosylate,Sorafenib Tosylate
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,406563.0,,216239.0,Sorafenib tosylate,Sorafenib Tosylate
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,66245.0,,5253.0,Sotalol hydrochloride,Sotalol Hydrochloride
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,10296883.0,,10296883.0,Sotrastaurin,Sotrastaurin
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,60464.0,,60464.0,Sparfloxacin,Sparfloxacin
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,59174488.0,,59174488.0,Spebrutinib,Spebrutinib
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl,64740.0,,15541.0,Spectinomycin dihydrochloride,Spectinomycin Dihydrochloride
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,30971.0,,15541.0,Spectinomycin dihydrochloride pentahydrate,Spectinomycin Hydrochloride
NCCCNCCCCNCCCN,1103.0,,1103.0,Spermine,Spermine
CCCCCCCCCC[C@H](C(=O)O)[C@]1(C(=O)O)CCC(=O)O1,73448.0,,73448.0,Spiculisporic Acid,Supiculisporic Acid
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,5265.0,,5265.0,Spiperone,Spiperone
COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,5266.0,,5266.0,Spiramycin,Spiramycin
C[C@]12Cc3cn[nH]c3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,25249.0,,25249.0,Stanozolol,Stanozolol
O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)C=C2,2779853.0,,2779853.0,Stattic,Stattic
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,44259.0,,44259.0,Staurosporine,Staurosporine
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,18283.0,,18283.0,Stavudine,Stavudine
CC(C)n1cnc2c(NCCc3ccc(O)cc3)nc(-c3csc4ccccc34)nc21,46199207.0,,46199207.0,StemRegenin 1,Lhd-221
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,442089.0,,442089.0,Stevioside,Stevioside
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,19648.0,,19649.0,Streptomycin sulfate,Streptomycin Sulfate
CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,29327.0,,29327.0,Streptozocin,Streptozocin
N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2],6918182.0,,3052774.0,Strontium ranelate,Strontium Ranelate
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,441071.0,,441071.0,Strychnine,Strychnine
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1547484.0,,1547484.0,Stugeron,Cinnarizine
Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1[C@@H]1NCCc2ccc(Cl)cc21,118628567.0,,118628567.0,Subasumstat,Subasumstat
O=C(O)[C@@H](S)[C@@H](S)C(=O)O,2724354.0,,2724354.0,Succimer,Succimer
O=C(O)CCC(=O)O,1110.0,,1110.0,Succinic acid,Succinic Acid
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,5315.0,,5315.0,Succinylsulfathiazole ,Succinylsulfathiazole
,,483927899.0,,Sucralfate,
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,130313.0,,130313.0,Sulbactam,Sulbactam
S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,67686.0,,67686.0,Sulbentine,Dibenzthione
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,5319.0,,5319.0,Sulfabenzamide,Sulfabenzamide
CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1.O.[Na+],6419954.0,,5320.0,Sulfacetamide sodium,Sulfacetamide Sodium
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,5215.0,,5215.0,Sulfadiazine,Sulfadiazine
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,5323.0,,5323.0,Sulfadimethoxine,Sulfadimethoxine
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,17134.0,,17134.0,Sulfadoxine,Sulfadoxine
NC(N)=NS(=O)(=O)c1ccc(N)cc1,5324.0,,5324.0,Sulfaguanidine,Sulfaguanidine
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,9047.0,,9047.0,Sulfalen,Sulfalene
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,5325.0,,5325.0,Sulfamerazine,Sulfamerazine
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,5326.0,,5326.0,Sulfameter,Sulfameter
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,5327.0,,5327.0,Sulfamethazine,Sulfamethazine
Cc1cc(C)nc([N-]S(=O)(=O)c2ccc(N)cc2)n1.[Na+],13456556.0,,5327.0,Sulfamethazine sodium salt,Sulfamethazine Sodium
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,5328.0,,5328.0,Sulfamethizole,Sulfamethizole
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,5329.0,,5329.0,Sulfamethoxazole,Sulfamethoxazole
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,5330.0,,5330.0,Sulfamethoxypyridazine,Sulfamethoxypyridazine
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,5332.0,,5332.0,Sulfamonomethoxine,Sulfamonomethoxine
Nc1ccc(S(N)(=O)=O)cc1,5333.0,,5333.0,Sulfanilamide,Sulfanilamide
NC(=O)NS(=O)(=O)c1ccc(N)cc1,11033.0,,11033.0,Sulfanilylurea,Sulfacarbamide
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,5336.0,,5336.0,Sulfapyridine,Sulfapyridine
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,5338.0,,5338.0,Sulfaquinoxaline,Sulfaquinoxaline
Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],3693427.0,,5338.0,Sulfaquinoxaline sodium,Sulfaquinoxaline Sodium
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,5339.0,,5339.0,Sulfasalazine,Sulfasalazine
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,5340.0,,5340.0,Sulfathiazole,Sulfathiazole
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,5342.0,,5342.0,Sulfinpyrazone,Sulfinpyrazone
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,5344.0,,5344.0,Sulfisoxazole,Sulfisoxazole
COc1cc(S(=O)(=O)O)ccc1O,4874.0,,4874.0,Sulfogaiacol,Sulfogaiacol
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,1548887.0,,1548887.0,Sulindac,Sulindac
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,19988.0,,19988.0,Sulisobenzone,Sulisobenzone
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,5353.0,,5353.0,Sulmazole,Sulmazole
CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,6604413.0,,6604413.0,Suloctidil,Suloctidil
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,2955.0,,2955.0,Sulphadione,Dapsone
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,5355.0,,5355.0,Sulpiride,Sulpiride
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,59772.0,,5358.0,Sumatriptan succinate,Sumatriptan Succinate
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,5329102.0,,5329102.0,Sunitinib,Sunitinib
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,5329102.0,,5329102.0,Sunitinib ,Sunitinib
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,6456015.0,,5329102.0,Sunitinib Malate,Sunitinib Malate
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,6456015.0,,5329102.0,Sunitinib Malate  ,Sunitinib Malate
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,6456015.0,,5329102.0,Sunitinib malate,Sunitinib Malate
CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1.Cc1ccc(S(=O)(=O)[O-])cc1,71773.0,,71774.0,Suplatast tosilate,Suplatast Tosilate
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],8514.0,,5361.0,Suramin Sodium Salt,Suramin Sodium
C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O,442435.0,,442435.0,Swertiamarin,Swertiamarin
CNCC(O)c1ccc(O)cc1,7172.0,,7172.0,Synephrine,Synephrine
,,,,Synergin,
,,,,T-5345967,
,,,,T-oligo,
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,447912.0,,447912.0,T0901317,"N-(2,2,2-Trifluoroethyl)-N-(4-(2,2,2-trifluoro-1-hydroxy-1-(trifluoromethyl)ethyl)phenyl)-benzenesulfonamide"
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,445643.0,,445643.0,TACROLIMUS,Tacrolimus
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,16038120.0,,16038120.0,TAE-684,"5-Chloro-N2-(2-methoxy-4-(4-(4-methyl-1-piperazinyl)-1-piperidinyl)phenyl)-N4-(2-((1-methylethyl)sulfonyl)phenyl)-2,4-pyrimidinediamine"
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,9934347.0,,9934347.0,TAE226,2-((5-chloro-2-((2-methoxy-4-morpholin-4-ylphenyl)amino)pyrimidin-4-yl)amino)-N-methylbenzamide
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,9934347.0,,9934347.0,TAE226 (NVP-TAE226),2-((5-chloro-2-((2-methoxy-4-morpholin-4-ylphenyl)amino)pyrimidin-4-yl)amino)-N-methylbenzamide
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,16038120.0,,16038120.0,TAE684,"5-Chloro-N2-(2-methoxy-4-(4-(4-methyl-1-piperazinyl)-1-piperidinyl)phenyl)-N4-(2-((1-methylethyl)sulfonyl)phenyl)-2,4-pyrimidinediamine"
,,,,TAK Plk inhibitor,
COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O,46848915.0,,46848915.0,TAK-063,Balipodect
CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,11620908.0,,11620908.0,TAK-285,Tak-285
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,45375887.0,,15981397.0,TAK-438(Vonoprazan fumarate),Vonoprazan Fumarate
CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1,44187367.0,,44187367.0,TAK-441,Tak-441
,,,,TAK-530,
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,46209401.0,,46209401.0,TAK-632,Tak-632
CNC(=O)c1ccc2cc([C@@]3(O)CCn4cncc43)ccc2c1,9796590.0,,9796590.0,TAK-700,Orteronel
CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1,9952773.0,,9952773.0,TAK-715,Tak-715
Cn1c(=O)c(F)c(Nc2ccc(I)cc2F)c2c(=O)n(C[C@@H](O)CO)cnc21,24963252.0,,24963252.0,TAK-733,Tak-733
CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,16124208.0,,16124208.0,TAK-901,Tak-901
COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,53357478.0,,53357478.0,TAK-960,Tak-960
,,,,TAK-960 analog,
,45375953.0,,,TAK228,Sapanisertib
N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,46209401.0,,46209401.0,TAK632,Tak-632
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,24857286.0,,24857286.0,TAK875,Fasiglifam
CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,16124208.0,,16124208.0,TAK901,Tak-901
Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,135565082.0,,135565082.0,TALAZOPARIB,Talazoparib
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,11213558.0,,11213558.0,TAMATINIB (R406),Tamatinib
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2733526.0,,2733526.0,TAMOXIFEN,Tamoxifen
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,2733525.0,,,TAMOXIFEN CITRATE,Tamoxifen Citrate
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,3038522.0,,3038522.0,TANDUTINIB,Tandutinib
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,6505803.0,,6505803.0,TANESPIMYCIN,Tanespimycin
COc1ccc(C(=C2C(=O)Nc3ccccc32)c2ccc(OC)cc2)cc1,9885087.0,,9885087.0,TAS-301,Tas-301
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,51001932.0,,51001932.0,TASELISIB,Taselisib
COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,1048845.0,,1048845.0,TCS 359,Flt-3 inhibitor
Cn1sc(=O)n(Cc2ccccc2)c1=O,4124851.0,,4124851.0,TDZD-8,Tdzd-8
O=C(CCl)c1ccccc1Nc1cccc(C(F)(F)F)c1,137796964.0,,137796964.0,TED-347,2-Chloro-1-(2-((3-(trifluoromethyl)phenyl)amino)phenyl)ethanone
,10385095.0,,,"TELOMERASE INHIBITOR IX, MST-312, MST 312, MST312",Telomerase Inhibitor IX
Cn1nnc2c(C(N)=O)ncn2c1=O,5394.0,,5394.0,TEMOZOLOMIDE,Temozolomide
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,6918289.0,,6918289.0,TEMSIROLIMUS,Temsirolimus
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,452548.0,,452548.0,TENIPOSIDE,Teniposide
CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1,24772043.0,,24772043.0,TENOVIN-6,Tenovin-6
Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,54766013.0,,54766013.0,TEW-7197,Vactosertib
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,10427712.0,,10427712.0,TG-100-115,TG-100115
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,16722836.0,,16722836.0,TG-101348,Fedratinib
CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21,1893668.0,,1893668.0,TG003,TG-003
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,10427712.0,,10427712.0,TG100-115,TG-100115
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,16722832.0,,16722832.0,TG101209,TG101209
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,16722836.0,,16722836.0,TG101348,Fedratinib
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,16722836.0,,16722836.0,TG101348 (SAR302503),Fedratinib
CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,72950888.0,,72950888.0,TGR-1202,Umbralisib
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,9907093.0,,9907093.0,TGX 221,Tgx-221
Cc1ccccc1Oc1cccc2c(=O)cc(N3CCOCC3)[nH]c12,9902311.0,,9902311.0,TGX-115,"4(1H)-Quinolinone, 8-(2-methylphenoxy)-2-(4-morpholinyl)-"
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,9907093.0,,9907093.0,TGX-221,Tgx-221
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,9907093.0,,9907093.0,TGX221,Tgx-221
Nc1nc(NC2CC2)cc(-c2cccc(Cl)c2Cl)n1,73389731.0,,73389731.0,TH588,"N~4~-Cyclopropyl-6-(2,3-Dichlorophenyl)pyrimidine-2,4-Diamine"
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,5426.0,,5426.0,THALIDOMIDE,Thalidomide
C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@H]([C@@H]1OC(=O)CCCCCCC)[C@@](C)(OC(C)=O)C[C@H](OC(=O)CCC)[C@@]1(O)[C@H]2OC(=O)[C@@]1(C)O,446378.0,,446378.0,THAPSIGARGIN,Thapsigargin
Nc1nc(=S)c2[nH]cnc2[nH]1,2723601.0,,2723601.0,THIOGUANINE,Thioguanine
S=P(N1CC1)(N1CC1)N1CC1,5453.0,,5453.0,THIOTEPA,Thiotepa
,,,,THZ-1-87,
,,,,THZ-2-102-1,
,,,,THZ-2-49,
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1,73602827.0,,73602827.0,THZ1,Thz1
CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1,78357763.0,,78357763.0,THZ2,N-[3-[[5-chloro-4-(1H-indol-3-yl)pyrimidin-2-yl]amino]phenyl]-3-[[(E)-4-(dimethylamino)but-2-enoyl]amino]benzamide
Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2,336423.0,,336423.0,TIC 10,"7-Benzyl-10-(2-methylbenzyl)-2,3,6,7,8,9-hexahydroimidazo[1,2-a]pyrido[4,3-d]pyrimidin-5(10H)-one"
Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,73777259.0,,73777259.0,TIC10,Dordaviprone
,336423.0,,,TIC10 Analogue,"7-Benzyl-10-(2-methylbenzyl)-2,3,6,7,8,9-hexahydroimidazo[1,2-a]pyrido[4,3-d]pyrimidin-5(10H)-one"
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,54686904.0,,54686904.0,TIGECYCLINE,Tigecycline
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,159324.0,,159324.0,TIPIFARNIB,Tipifarnib
Cn1cncc1[C@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,9935249.0,,9935249.0,TIPIFARNIB (S ENANTIOMER),Tipifarnib S enantiomer
O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,11494412.0,,11494412.0,TIVANTINIB,Tivantinib
COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,9911830.0,,9911830.0,TIVOZANIB,Tivozanib
O=C(CC1(O)C(=O)Nc2c(Cl)ccc(Cl)c21)c1ccc(C2CC2)cc1,121268274.0,,121268274.0,TK216,"4,7-Dichloro-3-(2-(4-cyclopropylphenyl)-2-oxoethyl)-3-hydroxyindolin-2-one"
CC(O)C(=O)O.CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1.O,135611162.0,,135398510.0,TKI258,Tki258
,,,,TL-1-85,
,,,,TL-2-105,
